Timestamp,Price,Volume,DataType,Correction,MarketState
20260526 12:02:03.652,4506.8,3,A,R,N
20260526 12:02:03.652,4506.5,3,B,R,N
20260526 12:02:03.652,4506.6,1,B,R,N
20260526 12:02:03.652,4506.8,2,A,R,N
20260526 12:02:03.660,4506.6,2,B,R,N
20260526 12:02:03.704,4506.7,1,B,R,N
20260526 12:02:03.704,4506.8,1,A,R,N
20260526 12:02:03.704,4506.9,3,A,R,N
20260526 12:02:03.704,4506.8,1,A,R,N
20260526 12:02:03.704,4506.6,1,B,R,N
20260526 12:02:03.704,4506.8,2,A,R,N
20260526 12:02:03.704,4506.8,3,A,R,N
20260526 12:02:03.704,4506.8,2,A,R,N
20260526 12:02:03.708,4506.6,2,B,R,N
20260526 12:02:03.708,4506.6,3,B,R,N
20260526 12:02:03.708,4506.8,1,A,R,N
20260526 12:02:03.748,4506.7,1,B,R,N
20260526 12:02:03.748,4506.9,5,A,R,N
20260526 12:02:03.748,4506.9,4,A,R,N
20260526 12:02:03.748,4506.9,3,A,R,N
20260526 12:02:03.748,4506.7,2,B,R,N
20260526 12:02:03.748,4506.9,2,A,R,N
20260526 12:02:03.832,4506.9,1,A,R,N
20260526 12:02:03.848,4506.9,2,A,R,N
20260526 12:02:03.936,4506.9,3,A,R,N
20260526 12:02:04.028,4506.7,1,B,R,N
20260526 12:02:04.028,4506.9,4,A,R,N
20260526 12:02:04.028,4506.9,5,A,R,N
20260526 12:02:04.028,4506.6,3,B,R,N
20260526 12:02:04.028,4506.9,6,A,R,N
20260526 12:02:04.028,4506.8,1,A,R,N
20260526 12:02:04.028,4506.6,2,B,R,N
20260526 12:02:04.032,4506.8,2,A,R,N
20260526 12:02:04.032,4506.7,1,B,R,N
20260526 12:02:04.032,4506.8,1,A,R,N
20260526 12:02:04.032,4506.9,5,A,R,N
20260526 12:02:04.032,4506.6,2,B,R,N
20260526 12:02:04.064,4506.8,1,A,R,N
20260526 12:02:04.064,4506.8,2,A,R,N
20260526 12:02:04.104,4506.6,1,B,R,N
20260526 12:02:04.116,4506.5,3,B,R,N
20260526 12:02:04.116,4506.5,2,B,R,N
20260526 12:02:04.116,4506.8,3,A,R,N
20260526 12:02:04.116,4506.8,4,A,R,N
20260526 12:02:04.116,4506.7,1,A,R,N
20260526 12:02:04.116,4506.7,2,A,R,N
20260526 12:02:04.120,4506.6,1,B,R,N
20260526 12:02:04.120,4506.7,1,A,R,N
20260526 12:02:04.120,4506.8,2,A,R,N
20260526 12:02:04.120,4506.8,3,A,R,N
20260526 12:02:04.120,4506.8,4,A,R,N
20260526 12:02:04.120,4506.5,2,B,R,N
20260526 12:02:04.292,4506.7,1,A,R,N
20260526 12:02:04.560,4506.8,3,A,R,N
20260526 12:02:04.660,4506.8,4,A,R,N
20260526 12:02:04.660,4506.7,1,A,R,N
20260526 12:02:04.660,4506.5,1,B,R,N
20260526 12:02:04.660,4506.7,2,A,R,N
20260526 12:02:04.660,4506.7,3,A,R,N
20260526 12:02:04.660,4506.5,2,B,R,N
20260526 12:02:04.660,4506.5,3,B,R,N
20260526 12:02:04.660,4506.7,2,A,R,N
20260526 12:02:04.660,4506.7,1,A,R,N
20260526 12:02:04.760,4506.7,2,A,R,N
20260526 12:02:04.760,4506.5,2,B,R,N
20260526 12:02:04.760,4506.5,1,B,R,N
20260526 12:02:04.856,4506.7,1,A,R,N
20260526 12:02:04.856,4506.5,2,B,R,N
20260526 12:02:05.048,4506.7,2,A,R,N
20260526 12:02:05.048,4506.5,1,B,R,N
20260526 12:02:05.100,4506.5,2,B,R,N
20260526 12:02:05.100,4506.6,1,B,R,N
20260526 12:02:05.100,4506.7,1,A,R,N
20260526 12:02:05.100,4506.8,3,A,R,N
20260526 12:02:05.100,4506.8,2,A,R,N
20260526 12:02:05.100,4506.5,4,B,R,N
20260526 12:02:05.100,4506.6,1,B,R,N
20260526 12:02:05.104,4506.8,1,A,R,N
20260526 12:02:05.136,4506.8,2,A,R,N
20260526 12:02:05.204,4506.8,3,A,R,N
20260526 12:02:05.204,4506.8,4,A,R,N
20260526 12:02:05.204,4506.8,5,A,R,N
20260526 12:02:05.204,4506.5,3,B,R,N
20260526 12:02:05.344,4506.7,1,A,R,N
20260526 12:02:05.344,4506.5,2,B,R,N
20260526 12:02:05.428,4506.7,2,A,R,N
20260526 12:02:05.428,4506.5,1,B,R,N
20260526 12:02:05.624,4506.5,2,B,R,N
20260526 12:02:05.624,4506.7,1,A,R,N
20260526 12:02:05.624,4506.5,3,B,R,N
20260526 12:02:05.628,4506.8,3,A,R,N
20260526 12:02:05.628,4506.8,2,A,R,N
20260526 12:02:05.628,4506.6,1,B,R,N
20260526 12:02:05.828,4506.8,3,A,R,N
20260526 12:02:05.828,4506.5,3,B,R,N
20260526 12:02:05.848,4506.6,1,B,R,N
20260526 12:02:06.092,4506.7,1,A,R,N
20260526 12:02:06.092,4506.5,3,B,R,N
20260526 12:02:06.092,4506.5,2,B,R,N
20260526 12:02:06.092,4506.7,2,A,R,N
20260526 12:02:06.096,4506.7,1,A,R,N
20260526 12:02:06.096,4506.8,2,A,R,N
20260526 12:02:06.192,4506.8,3,A,R,N
20260526 12:02:06.500,4506.7,1,A,R,N
20260526 12:02:07.336,4506.5,1,B,R,N
20260526 12:02:07.336,4506.7,2,A,R,N
20260526 12:02:07.336,4506.7,3,A,R,N
20260526 12:02:07.336,4506.5,2,B,R,N
20260526 12:02:07.336,4506.7,2,A,R,N
20260526 12:02:07.472,4506.5,1,B,R,N
20260526 12:02:07.472,4506.7,3,A,R,N
20260526 12:02:07.472,4506.7,4,A,R,N
20260526 12:02:07.472,4506.6,1,A,R,N
20260526 12:02:07.472,4506.6,2,A,R,N
20260526 12:02:07.472,4506.4,2,B,R,N
20260526 12:02:07.472,4506.4,1,B,R,N
20260526 12:02:07.472,4506.6,1,A,R,N
20260526 12:02:07.472,4506.4,2,B,R,N
20260526 12:02:07.472,4506.7,5,A,R,N
20260526 12:02:07.640,4506.6,1,A,R,N
20260526 12:02:07.864,4506.7,4,A,R,N
20260526 12:02:07.864,4506.5,1,B,R,N
20260526 12:02:07.876,4506.4,2,B,R,N
20260526 12:02:08.060,4506.6,1,A,R,N
20260526 12:02:08.092,4506.7,4,A,R,N
20260526 12:02:08.092,4506.7,5,A,R,N
20260526 12:02:08.092,4506.7,6,A,R,N
20260526 12:02:08.092,4506.6,1,A,R,N
20260526 12:02:08.092,4506.6,2,A,R,N
20260526 12:02:08.092,4506.6,1,A,R,N
20260526 12:02:08.224,4506.4,1,T,R,N
20260526 12:02:08.224,4506.3,1,T,R,N
20260526 12:02:08.224,4506.3,1,B,R,N
20260526 12:02:08.224,4506.2,2,B,R,N
20260526 12:02:08.224,4506.2,1,B,R,N
20260526 12:02:08.224,4506.5,1,A,R,N
20260526 12:02:08.224,4506.5,2,A,R,N
20260526 12:02:08.228,4506.5,3,A,R,N
20260526 12:02:08.228,4506.5,4,A,R,N
20260526 12:02:08.228,4506.1,3,B,R,N
20260526 12:02:08.228,4506.5,5,A,R,N
20260526 12:02:08.228,4506.1,2,B,R,N
20260526 12:02:08.228,4506.2,1,B,R,N
20260526 12:02:08.228,4506.4,1,A,R,N
20260526 12:02:08.228,4506.4,2,A,R,N
20260526 12:02:08.228,4506.4,3,A,R,N
20260526 12:02:08.228,4506.4,2,A,R,N
20260526 12:02:08.312,4506.2,2,B,R,N
20260526 12:02:08.332,4506.2,1,B,R,N
20260526 12:02:08.332,4506.2,2,B,R,N
20260526 12:02:08.416,4506.4,1,A,R,N
20260526 12:02:08.416,4506.5,5,A,R,N
20260526 12:02:08.428,4506.3,1,B,R,N
20260526 12:02:08.428,4506.5,4,A,R,N
20260526 12:02:08.428,4506.5,3,A,R,N
20260526 12:02:08.444,4506.2,2,B,R,N
20260526 12:02:08.444,4506.2,3,B,R,N
20260526 12:02:08.572,4506.4,1,A,R,N
20260526 12:02:08.572,4506.4,2,A,R,N
20260526 12:02:08.572,4506.2,2,B,R,N
20260526 12:02:08.900,4506.2,1,B,R,N
20260526 12:02:08.900,4506.1,3,B,R,N
20260526 12:02:08.900,4506.1,2,B,R,N
20260526 12:02:08.912,4506.3,1,A,R,N
20260526 12:02:09.064,4506.4,3,A,R,N
20260526 12:02:09.348,4506.1,3,B,R,N
20260526 12:02:09.388,4506.3,1,A,R,N
20260526 12:02:09.388,4506.3,2,A,R,N
20260526 12:02:09.388,4506.1,2,B,R,N
20260526 12:02:09.388,4506.1,1,B,R,N
20260526 12:02:09.388,4506.1,2,B,R,N
20260526 12:02:09.388,4506.3,1,A,R,N
20260526 12:02:09.388,4506.4,3,A,R,N
20260526 12:02:09.388,4506.1,3,B,R,N
20260526 12:02:09.388,4506.4,2,A,R,N
20260526 12:02:09.512,4506.4,1,A,R,N
20260526 12:02:09.512,4506.2,1,B,R,N
20260526 12:02:09.512,4506.4,2,A,R,N
20260526 12:02:09.512,4506.4,3,A,R,N
20260526 12:02:09.512,4506.1,3,B,R,N
20260526 12:02:09.644,4506.3,1,A,R,N
20260526 12:02:09.644,4506.1,2,B,R,N
20260526 12:02:09.644,4506.1,1,B,R,N
20260526 12:02:09.644,4506.3,2,A,R,N
20260526 12:02:09.652,4506.2,1,A,R,N
20260526 12:02:09.652,4506.2,2,A,R,N
20260526 12:02:09.652,4506.1,1,T,R,N
20260526 12:02:09.652,4506.0,3,B,R,N
20260526 12:02:09.652,4506.2,3,A,R,N
20260526 12:02:09.652,4506.0,2,B,R,N
20260526 12:02:09.652,4506.2,4,A,R,N
20260526 12:02:09.652,4506.0,1,B,R,N
20260526 12:02:09.652,4506.1,1,B,R,N
20260526 12:02:09.652,4506.2,3,A,R,N
20260526 12:02:09.652,4506.2,2,A,R,N
20260526 12:02:09.652,4506.0,1,B,R,N
20260526 12:02:09.652,4506.2,1,A,R,N
20260526 12:02:09.652,4506.0,2,B,R,N
20260526 12:02:09.652,4506.0,3,B,R,N
20260526 12:02:09.712,4506.0,2,B,R,N
20260526 12:02:09.912,4506.3,3,A,R,N
20260526 12:02:09.912,4506.1,1,B,R,N
20260526 12:02:09.912,4506.3,2,A,R,N
20260526 12:02:09.912,4506.3,1,A,R,N
20260526 12:02:10.084,4506.3,2,A,R,N
20260526 12:02:10.100,4506.3,1,A,R,N
20260526 12:02:10.292,4506.1,2,B,R,N
20260526 12:02:10.440,4506.1,1,B,R,N
20260526 12:02:10.440,4506.3,2,A,R,N
20260526 12:02:10.776,4506.1,2,B,R,N
20260526 12:02:10.776,4506.3,1,A,R,N
20260526 12:02:10.908,4506.3,2,A,R,N
20260526 12:02:11.072,4506.3,1,A,R,N
20260526 12:02:11.676,4506.3,2,A,R,N
20260526 12:02:11.676,4506.3,1,A,R,N
20260526 12:02:11.944,4506.3,2,A,R,N
20260526 12:02:12.196,4506.3,3,A,R,N
20260526 12:02:12.196,4506.3,2,A,R,N
20260526 12:02:12.196,4506.2,1,A,R,N
20260526 12:02:12.196,4506.1,1,B,R,N
20260526 12:02:12.200,4506.2,2,A,R,N
20260526 12:02:12.200,4506.2,1,A,R,N
20260526 12:02:12.200,4506.3,4,A,R,N
20260526 12:02:12.200,4506.3,3,A,R,N
20260526 12:02:12.284,4506.1,2,B,R,N
20260526 12:02:12.284,4506.3,2,A,R,N
20260526 12:02:12.284,4506.3,1,A,R,N
20260526 12:02:12.284,4506.3,2,A,R,N
20260526 12:02:12.392,4506.3,1,T,R,N
20260526 12:02:12.392,4506.3,1,A,R,N
20260526 12:02:12.508,4506.1,1,T,R,N
20260526 12:02:12.508,4506.1,1,B,R,N
20260526 12:02:12.508,4506.3,2,A,R,N
20260526 12:02:12.508,4506.0,1,B,R,N
20260526 12:02:12.512,4506.0,2,B,R,N
20260526 12:02:12.512,4506.1,1,B,R,N
20260526 12:02:12.512,4506.3,1,A,R,N
20260526 12:02:12.512,4506.1,2,B,R,N
20260526 12:02:13.140,4506.1,1,B,R,N
20260526 12:02:13.140,4506.3,2,A,R,N
20260526 12:02:13.140,4506.3,3,A,R,N
20260526 12:02:13.140,4506.3,4,A,R,N
20260526 12:02:13.140,4506.3,5,A,R,N
20260526 12:02:13.140,4506.3,4,A,R,N
20260526 12:02:13.140,4506.1,2,B,R,N
20260526 12:02:13.140,4506.3,3,A,R,N
20260526 12:02:13.144,4506.3,2,A,R,N
20260526 12:02:13.144,4506.1,1,B,R,N
20260526 12:02:13.144,4506.3,3,A,R,N
20260526 12:02:13.144,4506.3,2,A,R,N
20260526 12:02:13.144,4506.1,2,B,R,N
20260526 12:02:13.144,4506.3,1,A,R,N
20260526 12:02:13.904,4506.2,1,B,R,N
20260526 12:02:13.904,4506.4,3,A,R,N
20260526 12:02:13.904,4506.2,2,B,R,N
20260526 12:02:13.904,4506.4,2,A,R,N
20260526 12:02:13.904,4506.4,1,A,R,N
20260526 12:02:13.904,4506.5,4,A,R,N
20260526 12:02:13.904,4506.5,5,A,R,N
20260526 12:02:13.904,4506.4,1,A,R,N
20260526 12:02:13.904,4506.4,2,A,R,N
20260526 12:02:13.904,4506.4,3,A,R,N
20260526 12:02:13.904,4506.4,2,A,R,N
20260526 12:02:13.916,4506.2,1,B,R,N
20260526 12:02:14.036,4506.4,3,A,R,N
20260526 12:02:14.080,4506.1,2,B,R,N
20260526 12:02:14.572,4506.2,1,B,R,N
20260526 12:02:14.576,4506.4,2,A,R,N
20260526 12:02:15.108,4506.2,2,B,R,N
20260526 12:02:15.232,4506.2,1,B,R,N
20260526 12:02:15.232,4506.3,1,A,R,N
20260526 12:02:15.260,4506.4,2,A,R,N
20260526 12:02:15.764,4506.1,2,B,R,N
20260526 12:02:15.764,4506.4,3,A,R,N
20260526 12:02:15.836,4506.3,1,A,R,N
20260526 12:02:15.836,4506.3,2,A,R,N
20260526 12:02:15.836,4506.3,3,A,R,N
20260526 12:02:15.900,4506.3,2,A,R,N
20260526 12:02:15.900,4506.1,1,B,R,N
20260526 12:02:16.084,4506.3,3,A,R,N
20260526 12:02:16.112,4506.0,2,B,R,N
20260526 12:02:16.120,4506.0,3,B,R,N
20260526 12:02:16.312,4506.3,2,A,R,N
20260526 12:02:16.312,4506.1,1,B,R,N
20260526 12:02:16.452,4506.3,3,A,R,N
20260526 12:02:16.452,4506.0,3,B,R,N
20260526 12:02:16.456,4506.2,1,A,R,N
20260526 12:02:17.076,4506.0,2,B,R,N
20260526 12:02:17.084,4506.2,2,A,R,N
20260526 12:02:17.092,4506.0,1,T,R,N
20260526 12:02:17.092,4506.0,1,T,R,N
20260526 12:02:17.092,4505.9,6,B,R,N
20260526 12:02:17.092,4506.1,1,A,R,N
20260526 12:02:17.092,4506.1,2,A,R,N
20260526 12:02:17.092,4506.1,3,A,R,N
20260526 12:02:17.092,4506.1,4,A,R,N
20260526 12:02:17.092,4505.9,5,B,R,N
20260526 12:02:17.092,4505.9,4,B,R,N
20260526 12:02:17.096,4506.1,5,A,R,N
20260526 12:02:17.096,4505.9,3,B,R,N
20260526 12:02:17.096,4506.1,6,A,R,N
20260526 12:02:17.096,4505.9,2,B,R,N
20260526 12:02:17.096,4506.0,1,B,R,N
20260526 12:02:17.096,4506.1,5,A,R,N
20260526 12:02:17.096,4506.1,4,A,R,N
20260526 12:02:17.096,4506.1,3,A,R,N
20260526 12:02:17.096,4506.1,2,A,R,N
20260526 12:02:17.096,4506.1,1,A,R,N
20260526 12:02:17.096,4506.2,3,A,R,N
20260526 12:02:17.096,4506.0,1,T,R,N
20260526 12:02:17.096,4505.9,2,B,R,N
20260526 12:02:17.096,4505.9,1,B,R,N
20260526 12:02:17.096,4506.1,1,A,R,N
20260526 12:02:17.096,4505.9,2,B,R,N
20260526 12:02:17.096,4506.2,3,A,R,N
20260526 12:02:17.096,4506.1,1,A,R,N
20260526 12:02:17.096,4506.1,2,A,R,N
20260526 12:02:17.096,4506.1,3,A,R,N
20260526 12:02:17.096,4506.1,2,A,R,N
20260526 12:02:17.096,4506.1,1,A,R,N
20260526 12:02:17.096,4505.9,3,B,R,N
20260526 12:02:17.096,4505.9,2,B,R,N
20260526 12:02:17.096,4505.9,3,B,R,N
20260526 12:02:17.096,4506.2,3,A,R,N
20260526 12:02:17.096,4505.9,4,B,R,N
20260526 12:02:17.096,4505.9,3,B,R,N
20260526 12:02:17.104,4506.0,1,B,R,N
20260526 12:02:17.120,4506.0,2,B,R,N
20260526 12:02:17.120,4506.2,2,A,R,N
20260526 12:02:17.120,4506.0,1,B,R,N
20260526 12:02:17.120,4506.0,2,B,R,N
20260526 12:02:17.120,4506.0,1,B,R,N
20260526 12:02:17.120,4506.2,3,A,R,N
20260526 12:02:17.140,4506.2,2,A,R,N
20260526 12:02:17.140,4506.2,3,A,R,N
20260526 12:02:17.224,4506.0,1,T,R,N
20260526 12:02:17.224,4505.9,4,B,R,N
20260526 12:02:17.224,4506.1,1,A,R,N
20260526 12:02:17.224,4505.9,3,B,R,N
20260526 12:02:17.224,4506.1,2,A,R,N
20260526 12:02:17.224,4506.1,3,A,R,N
20260526 12:02:17.224,4506.1,4,A,R,N
20260526 12:02:17.224,4506.1,3,A,R,N
20260526 12:02:17.224,4506.1,2,A,R,N
20260526 12:02:17.224,4506.1,1,A,R,N
20260526 12:02:17.224,4505.9,4,B,R,N
20260526 12:02:17.224,4506.2,4,A,R,N
20260526 12:02:17.224,4506.2,3,A,R,N
20260526 12:02:17.228,4505.9,5,B,R,N
20260526 12:02:17.228,4506.0,1,B,R,N
20260526 12:02:17.232,4506.2,2,A,R,N
20260526 12:02:17.232,4506.0,2,B,R,N
20260526 12:02:17.236,4506.2,3,A,R,N
20260526 12:02:17.236,4506.0,1,B,R,N
20260526 12:02:17.236,4506.0,2,B,R,N
20260526 12:02:17.236,4506.2,2,A,R,N
20260526 12:02:17.284,4506.2,1,A,R,N
20260526 12:02:17.348,4506.2,2,A,R,N
20260526 12:02:17.348,4506.2,1,A,R,N
20260526 12:02:17.440,4506.2,1,T,R,N
20260526 12:02:17.440,4506.3,2,A,R,N
20260526 12:02:17.440,4506.1,1,B,R,N
20260526 12:02:17.440,4506.1,2,B,R,N
20260526 12:02:17.440,4506.1,3,B,R,N
20260526 12:02:17.440,4506.1,4,B,R,N
20260526 12:02:17.440,4506.1,5,B,R,N
20260526 12:02:17.440,4506.1,4,B,R,N
20260526 12:02:17.440,4506.1,3,B,R,N
20260526 12:02:17.440,4506.1,2,B,R,N
20260526 12:02:17.440,4506.1,1,B,R,N
20260526 12:02:17.636,4506.1,2,B,R,N
20260526 12:02:18.028,4506.3,1,A,R,N
20260526 12:02:18.040,4506.2,1,B,R,N
20260526 12:02:18.040,4506.4,4,A,R,N
20260526 12:02:18.040,4506.4,3,A,R,N
20260526 12:02:18.040,4506.2,2,B,R,N
20260526 12:02:18.040,4506.4,2,A,R,N
20260526 12:02:18.040,4506.4,1,A,R,N
20260526 12:02:18.044,4506.2,1,B,R,N
20260526 12:02:18.044,4506.1,4,B,R,N
20260526 12:02:18.044,4506.5,4,A,R,N
20260526 12:02:18.044,4506.2,1,B,R,N
20260526 12:02:18.044,4506.4,1,A,R,N
20260526 12:02:18.044,4506.3,1,A,R,N
20260526 12:02:18.044,4506.1,3,B,R,N
20260526 12:02:18.056,4506.4,2,A,R,N
20260526 12:02:18.056,4506.2,1,B,R,N
20260526 12:02:18.056,4506.4,3,A,R,N
20260526 12:02:18.056,4506.4,2,A,R,N
20260526 12:02:18.064,4506.1,4,B,R,N
20260526 12:02:18.064,4506.1,3,B,R,N
20260526 12:02:18.068,4506.2,1,B,R,N
20260526 12:02:18.096,4506.2,2,B,R,N
20260526 12:02:18.464,4506.2,1,T,R,N
20260526 12:02:18.464,4506.2,1,T,R,N
20260526 12:02:18.464,4506.1,3,B,R,N
20260526 12:02:18.464,4506.3,1,A,R,N
20260526 12:02:18.464,4506.1,2,B,R,N
20260526 12:02:18.464,4506.1,1,B,R,N
20260526 12:02:18.464,4506.3,2,A,R,N
20260526 12:02:18.464,4506.3,3,A,R,N
20260526 12:02:18.464,4506.1,2,B,R,N
20260526 12:02:18.464,4506.3,2,A,R,N
20260526 12:02:18.464,4506.3,1,A,R,N
20260526 12:02:18.464,4506.1,3,B,R,N
20260526 12:02:18.500,4506.3,1,T,R,N
20260526 12:02:18.500,4506.4,3,A,R,N
20260526 12:02:18.500,4506.2,1,B,R,N
20260526 12:02:18.500,4506.2,2,B,R,N
20260526 12:02:18.500,4506.4,2,A,R,N
20260526 12:02:18.732,4506.2,1,B,R,N
20260526 12:02:18.732,4506.1,3,B,R,N
20260526 12:02:18.732,4506.4,3,A,R,N
20260526 12:02:18.736,4506.1,2,B,R,N
20260526 12:02:18.748,4506.3,1,A,R,N
20260526 12:02:18.756,4506.4,3,A,R,N
20260526 12:02:18.756,4506.4,2,A,R,N
20260526 12:02:18.756,4506.4,3,A,R,N
20260526 12:02:18.820,4506.3,1,A,R,N
20260526 12:02:19.020,4506.3,2,A,R,N
20260526 12:02:19.020,4506.1,1,B,R,N
20260526 12:02:19.024,4506.3,3,A,R,N
20260526 12:02:19.024,4506.0,4,B,R,N
20260526 12:02:19.024,4506.3,4,A,R,N
20260526 12:02:19.024,4506.2,1,A,R,N
20260526 12:02:19.024,4506.0,3,B,R,N
20260526 12:02:19.024,4506.0,2,B,R,N
20260526 12:02:19.024,4506.2,2,A,R,N
20260526 12:02:19.024,4506.0,3,B,R,N
20260526 12:02:19.024,4506.0,2,B,R,N
20260526 12:02:19.028,4506.0,1,B,R,N
20260526 12:02:19.032,4506.0,2,B,R,N
20260526 12:02:19.032,4506.0,3,B,R,N
20260526 12:02:19.044,4506.2,1,A,R,N
20260526 12:02:19.044,4506.3,4,A,R,N
20260526 12:02:19.044,4506.1,1,B,R,N
20260526 12:02:19.044,4506.1,2,B,R,N
20260526 12:02:19.044,4506.1,3,B,R,N
20260526 12:02:19.044,4506.3,3,A,R,N
20260526 12:02:19.044,4506.1,4,B,R,N
20260526 12:02:19.044,4506.1,5,B,R,N
20260526 12:02:19.044,4506.1,6,B,R,N
20260526 12:02:19.044,4506.3,2,A,R,N
20260526 12:02:19.044,4506.3,1,A,R,N
20260526 12:02:19.048,4506.4,3,A,R,N
20260526 12:02:19.048,4506.1,5,B,R,N
20260526 12:02:19.048,4506.1,4,B,R,N
20260526 12:02:19.048,4506.4,4,A,R,N
20260526 12:02:19.048,4506.3,1,A,R,N
20260526 12:02:19.048,4506.1,3,B,R,N
20260526 12:02:19.048,4506.3,2,A,R,N
20260526 12:02:19.048,4506.1,2,B,R,N
20260526 12:02:19.048,4506.1,1,B,R,N
20260526 12:02:19.048,4506.3,1,A,R,N
20260526 12:02:19.048,4506.1,2,B,R,N
20260526 12:02:19.048,4506.1,3,B,R,N
20260526 12:02:19.048,4506.4,4,A,R,N
20260526 12:02:19.048,4506.1,4,B,R,N
20260526 12:02:19.048,4506.1,5,B,R,N
20260526 12:02:19.048,4506.4,3,A,R,N
20260526 12:02:19.048,4506.1,4,B,R,N
20260526 12:02:19.048,4506.1,3,B,R,N
20260526 12:02:19.048,4506.4,4,A,R,N
20260526 12:02:19.068,4506.2,1,B,R,N
20260526 12:02:19.068,4506.4,3,A,R,N
20260526 12:02:19.080,4506.4,2,A,R,N
20260526 12:02:19.080,4506.2,2,B,R,N
20260526 12:02:19.080,4506.4,3,A,R,N
20260526 12:02:19.088,4506.4,2,A,R,N
20260526 12:02:19.088,4506.4,1,A,R,N
20260526 12:02:19.088,4506.3,1,B,R,N
20260526 12:02:19.092,4506.2,2,B,R,N
20260526 12:02:19.168,4506.4,2,A,R,N
20260526 12:02:19.168,4506.2,1,B,R,N
20260526 12:02:19.180,4506.2,2,B,R,N
20260526 12:02:19.180,4506.4,1,A,R,N
20260526 12:02:19.352,4506.4,2,A,R,N
20260526 12:02:19.656,4506.4,1,A,R,N
20260526 12:02:19.656,4506.3,1,B,R,N
20260526 12:02:19.656,4506.3,2,B,R,N
20260526 12:02:19.656,4506.4,2,A,R,N
20260526 12:02:19.656,4506.4,1,A,R,N
20260526 12:02:19.656,4506.3,1,B,R,N
20260526 12:02:19.656,4506.2,3,B,R,N
20260526 12:02:19.656,4506.3,1,B,R,N
20260526 12:02:19.664,4506.3,2,B,R,N
20260526 12:02:19.680,4506.3,1,B,R,N
20260526 12:02:19.724,4506.2,3,B,R,N
20260526 12:02:19.724,4506.4,2,A,R,N
20260526 12:02:19.724,4506.3,1,A,R,N
20260526 12:02:19.724,4506.2,2,B,R,N
20260526 12:02:19.724,4506.4,2,A,R,N
20260526 12:02:19.728,4506.2,1,B,R,N
20260526 12:02:19.728,4506.2,2,B,R,N
20260526 12:02:19.744,4506.3,1,A,R,N
20260526 12:02:19.744,4506.2,1,B,R,N
20260526 12:02:19.744,4506.1,5,B,R,N
20260526 12:02:19.744,4506.3,2,A,R,N
20260526 12:02:19.744,4506.1,4,B,R,N
20260526 12:02:19.744,4506.1,3,B,R,N
20260526 12:02:19.744,4506.1,4,B,R,N
20260526 12:02:19.744,4506.3,1,A,R,N
20260526 12:02:19.760,4506.1,3,B,R,N
20260526 12:02:19.844,4506.3,2,A,R,N
20260526 12:02:19.844,4506.1,2,B,R,N
20260526 12:02:19.844,4506.3,3,A,R,N
20260526 12:02:19.844,4506.1,1,B,R,N
20260526 12:02:19.844,4506.3,4,A,R,N
20260526 12:02:19.844,4506.3,3,A,R,N
20260526 12:02:19.844,4506.0,6,B,R,N
20260526 12:02:19.844,4506.0,5,B,R,N
20260526 12:02:19.844,4506.0,4,B,R,N
20260526 12:02:20.016,4506.3,4,A,R,N
20260526 12:02:20.032,4506.3,3,A,R,N
20260526 12:02:20.056,4506.3,4,A,R,N
20260526 12:02:20.060,4506.3,3,A,R,N
20260526 12:02:20.088,4506.3,4,A,R,N
20260526 12:02:20.132,4506.3,3,A,R,N
20260526 12:02:20.232,4506.2,1,A,R,N
20260526 12:02:20.248,4506.3,4,A,R,N
20260526 12:02:20.248,4506.1,1,B,R,N
20260526 12:02:20.480,4506.3,3,A,R,N
20260526 12:02:20.480,4506.3,2,A,R,N
20260526 12:02:20.768,4506.3,1,A,R,N
20260526 12:02:20.768,4506.1,2,B,R,N
20260526 12:02:20.768,4506.4,2,A,R,N
20260526 12:02:20.768,4506.4,3,A,R,N
20260526 12:02:20.768,4506.4,4,A,R,N
20260526 12:02:20.772,4506.3,1,A,R,N
20260526 12:02:20.772,4506.3,2,A,R,N
20260526 12:02:20.772,4506.1,3,B,R,N
20260526 12:02:20.772,4506.3,1,A,R,N
20260526 12:02:20.772,4506.1,2,B,R,N
20260526 12:02:20.772,4506.1,1,B,R,N
20260526 12:02:20.772,4506.3,2,A,R,N
20260526 12:02:20.772,4506.1,2,B,R,N
20260526 12:02:20.772,4506.3,1,A,R,N
20260526 12:02:21.068,4506.4,4,A,R,N
20260526 12:02:21.140,4506.3,1,A,R,N
20260526 12:02:21.216,4506.4,4,A,R,N
20260526 12:02:21.356,4506.3,1,A,R,N
20260526 12:02:21.356,4506.3,2,A,R,N
20260526 12:02:21.356,4506.1,1,B,R,N
20260526 12:02:21.356,4506.3,1,A,R,N
20260526 12:02:21.356,4506.3,2,A,R,N
20260526 12:02:21.512,4506.1,2,B,R,N
20260526 12:02:21.512,4506.1,3,B,R,N
20260526 12:02:21.512,4506.3,1,A,R,N
20260526 12:02:21.512,4506.1,4,B,R,N
20260526 12:02:21.512,4506.4,4,A,R,N
20260526 12:02:21.512,4506.1,5,B,R,N
20260526 12:02:21.512,4506.1,6,B,R,N
20260526 12:02:21.512,4506.1,5,B,R,N
20260526 12:02:21.512,4506.4,3,A,R,N
20260526 12:02:21.512,4506.1,4,B,R,N
20260526 12:02:21.512,4506.1,3,B,R,N
20260526 12:02:21.512,4506.1,4,B,R,N
20260526 12:02:21.608,4506.2,1,B,R,N
